DepartmentName,JobTitle,Zip,Salary
BPS McKinley Middle,Teacher,2067,"$102,724.14"
BPS Ohrenberger Elementary,Paraprofessional,2072,"$27,225.31"
BPS Facility Management,Part-Time Custodian,2060,"$11,928.74"
Boston Cntr - Youth & Families,Staff Asst,2125,"$50,801.78"
BPS Transportation,Cab Monitor,2129,"$25,462.52"
Higginson/Lewis K-8,Teacher,2151,"$106,989.86"
BPS Chittick Elementary,Community Field Coordinator,2126,"$56,770.14"
Inspectional Services Dept,Dep Sealer (Wts & Msrs)##,2131,"$71,567.35"
Inspectional Services Dept,Head Clerk,2122,"$40,597.96"
"Kennedy, EM Health Academy",Teacher,2062,"$91,342.47"
Public Works Department,Admin Asst,2136,"$74,571.00"
Frederick Pilot Middle,Social Worker/Coordinator,2132,"$80,186.47"
Boston Public Library,Spec Library Asst I (Branch),2301,"$53,432.04"
Jackson/Mann K-8,Teacher,2467,"$102,795.31"
Haley Pilot,Teacher,2186,"$89,098.18"
Neighborhood Development,Loan Monitor,2467,"$64,561.50"
Mildred Avenue K-8,Paraprofessional,2368,"$38,528.12"
Kilmer K-8,Paraprofessional,32824,"$18,928.94"
Lyndon K-8,Teacher,2171,"$73,471.10"
Boston Cntr - Youth & Families,Network Administrator,2127,"$97,647.07"
"Greenwood, S K-8",Teacher,2130,"$95,553.61"
BPS Hennigan Elementary,Teacher,2115,"$95,132.36"
BPS English High,Prin Clerk/School Sec 19,2122,"$49,498.28"
Boston Police Department,Police Offc/Bomb Squad,2190,"$89,270.12"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl,2459,"$97,647.06"
BPS Chittick Elementary,Teacher,2026,"$102,965.11"
Neighborhood Development,Property Manager,2368,"$83,888.25"
BPS Cl#10 Lee Academy,Prin Clerk/School Sec 19,2155,"$45,096.05"
BPS Counseling Service,School Psychologist(1),2184,"$102,681.03"
BPS Lee Elementary,Teacher,2860,"$100,816.46"
BPS Boston Evening Academy,Teacher,2139,"$93,690.63"
BPS Sumner Elementary,Lunch Hour Monitors,2136,"$8,623.68"
BPS Harvard/Kent Elementary,Lunch Hour Monitors,2129,"$7,614.82"
ASD Purchasing Division,Sr Admin Asst,2121,"$70,763.52"
BPS Transportation,Manager (D) (non-ac),2115,"$113,250.72"
English Language Learn,Technician (B),2131,"$54,262.49"
BPS Bradley Elementary,Teacher,2129,"$90,539.91"
BPS Beethoven Elementary,Lead Satellite Attendant B,2136,"$23,956.48"
BPS Business Service,Coordinator (C),2122,"$26,997.92"
Boston Fire Department,WkgFrprsMech,2127,"$51,854.95"
BPS Beethoven Elementary,Paraprofessional,2026,"$35,632.42"
Curley K-8,Paraprofessional,2301,"$36,712.28"
Roosevelt K-8,Paraprofessional,2132,"$31,059.20"
BPS Otis Elementary,Lunch Hour Monitors,2128,"$8,748.06"
BPS Boston Latin,Teacher,2482,"$108,234.39"
BPS Beethoven Elementary,Nurse,2035,"$109,116.39"
BPS McCormack Middle,Paraprofessional,2126,"$32,414.56"
Kilmer K-8,Paraprofessional,2136,"$36,071.98"
BPS Madison Park High,Nurse,2132,"$18,187.29"
Accountability,Program Director (Basas 9A),2186,"$112,297.87"
Inspectional Services Dept,Admin Secretary,2125,"$55,121.52"
BPS Lee Elementary,Principal Elementary,2180,"$143,903.06"
Dpt of Innovation & Technology,Data Proc Sys Analyst,1876,"$81,308.32"
Boston Public Library,Library Aide,2120,"$9,883.00"
BPS Winthrop Elementary,Teacher,1702,"$95,309.62"
Assessing Department,Sr Admin Anl,2131,"$81,308.34"
BPS Mather Elementary,Teacher,2090,"$107,172.49"
Curley K-8,Paraprofessional,2130,"$28,882.07"
Haynes EEC,Paraprofessional,2127,"$35,386.95"
Treasury-Collecting Division,Employment Agreement,2032,"$17,331.60"
BPS Timilty Middle,Teacher,2151,"$25,320.23"
Lyndon K-8,Community Field Coordinator,2767,"$61,449.31"
East Boston EEC,Lunch Hour Monitors,2116,"$8,803.34"
BPS Special Education,Comm Connections Fac,1915,"$106,182.94"
Boston Fire Department,Head Clerk,2124,"$45,838.24"
Boston Police Department,Criminalist IV,2048,"$101,143.74"
BPS Horace Mann,Paraprofessional,2136,"$29,914.91"
BPS Sumner Elementary,Fam & Comm Outreach Coord,2368,"$52,799.98"
Boston Cntr - Youth & Families,Youth Worker,2302,"$48,291.36"
Workers Compensation Service,Workers Comp Job Classificatn,2026,
BPS Boston Latin,Program Director (Basas 9A),2445,"$117,132.86"
Lyndon K-8,Paraprofessional,2132,"$28,773.69"
BPS Facility Management,Sen Cust C,2333,"$67,240.90"
Boston Public Library,Sr Library Asst,2445,"$8,026.75"
Lyndon K-8,Paraprofessional,2136,"$36,126.54"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl (ASD/DPU),1801,"$113,451.83"
"Kennedy, EM Health Academy",Teacher,2760,"$95,902.01"
Frederick Pilot Middle,Paraprofessional,2035,"$35,320.75"
Tech Boston Academy,Paraprofessional,2124,"$33,924.32"
King K-8,Lunch Hour Monitors,2125,"$8,644.41"
BPS Adult Education,Staff Asst (B),2122,"$78,118.50"
BPS Boston Latin,Teacher,2127,"$96,042.69"
BPS Tynan Elementary,Teacher,2341,"$95,132.36"
Umana Middle,Teacher,2482,"$98,138.98"
Quincy Upper School,Community Field Coordinator,2210,"$57,093.61"
Boston Police Department,Exec Sec (B.P.D),2124,"$61,754.94"
BPS Labor Relations,Director (E) (non-ac),2130,"$134,756.00"
BPS Hennigan Elementary,Paraprofessional,2121,"$34,657.43"
Assessing Department,Sr Assessing Draftsperson,2129,"$80,194.95"
BPS Roland Hayes Div of Music,Teacher,2155,"$90,694.12"
Public Works Department,Hvy Mtr Equip Repairpr Class I,2136,"$65,728.16"
Neighborhood Development,Legal Secretary,2124,"$57,016.98"
BPS Mason Elementary,Paraprofessional,2126,"$23,832.71"
BPS Ellis Elementary,Paraprofessional,2126,"$29,892.69"
"Kennedy, PJ Elementary",Nurse,2478,"$88,164.14"
Inspectional Services Dept,Dog Offcr(Sr Animal Cntl Ofcr),2125,"$76,473.54"
Inspectional Services Dept,Dog Offr(AnimalControlOffcr)##,2122,"$60,055.26"
BPS Horace Mann,Community Field Coordinator,2135,"$41,694.17"
BPS Edwards Middle,Part-Time Cafeteria Attendant,2155,"$26,392.26"
Boston Public Library,Supn-Library Buildings,2122,"$126,313.25"
BPS Beethoven Elementary,Teacher,2035,"$95,132.36"
BPS Facility Management,Jr Cust/Nights,2119,"$51,066.60"
UP Academy Holland,Part-Time Cafeteria Attendant,2126,"$14,141.67"
Boston Police Department,Jr  Building Custodian,2136,"$43,562.61"
UP Academy Dorchester,Part-Time Cafeteria Attendant,2122,"$15,148.24"
BPS Lee Elementary,Part-Time Cafeteria Attendant,2124,"$13,582.52"
BPS Channing Elementary,Part-Time Cafeteria Attendant,2136,"$15,819.50"
Warren/Prescott K-8,Prin Clerk/School Sec 19,2127,"$54,098.46"
BPS Tynan Elementary,Teacher,1760,"$108,257.42"
BPS Ellis Elementary,Teacher,2149,"$89,714.15"
BPS Manning Elementary,Library Paraprofessional,2132,"$37,170.44"
Boston Cntr - Youth & Families,Assoc Dir,2119,"$71,080.40"
Neighborhood Development,Program Mngr,2124,"$75,412.43"
BPS Hennigan Elementary,Part-Time Cafeteria Attendant,2115,"$12,799.28"
BPS Mason Elementary,Surround Care Paraprofessional,2148,"$37,489.37"
Higginson/Lewis K-8,Lunch Hour Monitors,2121,"$8,499.30"
Boston Police Department,Police Offc Mobile Offc 2$6,2129,"$86,432.28"
BPS Boston Arts Academy,Manager (C) (non-ac),2125,"$83,393.80"
BPS Boston Latin,Teacher,2169,"$99,922.38"
City Clerk,Admin Asst,2122,"$14,894.36"
BPS Facility Management,Jr Custodian,2132,"$56,424.60"
Boston Police Department,Police Lieutenant,2127,"$114,662.42"
Boston Police Department,Police Offc/FgrPrt Ev Tch 4$10,2122,"$42,932.52"
Boston Police Department,Police Sergeant/AcadInstructor,2132,"$100,258.86"
Boston Police Department,Police Sergeant/Comm Serv Offc,2359,"$100,258.86"
Boston Police Department,Police Lieutenant/Hdq Dispatch,2769,"$122,502.67"
BPS Otis Elementary,Paraprofessional,2128,"$38,350.90"
BPS School Safety Service,Sergeant-Bps Police,2119,"$61,083.94"
Boston Fire Department,Assoc Inspec Engineer (Fire),2132,"$104,878.22"
HPEC: Com Acd Science & Health,Teacher,2563,"$87,306.70"
BPS Latin Academy,Jr Custodian,2126,"$6,154.00"
BPS Mather Elementary,Lunch Hour Monitors,2119,"$8,803.34"
BPS Condon Elementary,Part-Time Cafeteria Attendant,1904,"$23,458.48"
BPS Human Resource Team,Teacher,1938,"$95,178.31"
BPS Boston Comm Leadership Ac,Manager (D),2124,"$105,645.27"
Parks Department,Staff Asst (Pt),2121,"$1,540.00"
BPS Russell Elementary,Prin Clerk/School Sec 19,2131,"$51,179.12"
BPS Lee Elementary,Lunch Hour Monitors,2126,"$5,597.10"
"Kennedy, JF Elementary",Nurse,2478,"$100,807.74"
BPS Burke High,Paraprofessional,2124,"$32,350.15"
BPS Mendell Elementary,Teacher,2126,"$103,309.67"
BPS Tynan Elementary,Paraprofessional,2126,"$32,900.01"
BPS Boston Latin,Teacher,2176,"$91,395.42"
BPS Substitute Teachers/Nurs,Sub Nurse-Retiree,2118,"$11,190.58"
BPS Human Resource Team,Coordinator (BTU),2130,"$100,549.70"
BPS Mather Elementary,Teacher,2132,"$107,172.49"
BPS Business Service,BPS Worker's Comp Job Class,2151,
BPS McCormack Middle,Teacher,2375,"$98,142.47"
Ellison/Parks EES,Specialist (BTU),2453,"$93,690.63"
Higginson/Lewis K-8,Prin Clerk/School Sec 19,2136,"$54,605.79"
BPS East Boston High,Teacher,2170,"$67,343.29"
Traffic Division,Parking Meter Oper Person I##,2136,"$49,714.03"
BPS Facility Management,Sen Cust C,2171,"$53,475.99"
BPS Human Resource Team,Teacher,2452,"$76,637.51"
BPS Madison Park High,Community Field Coordinator,2186,"$61,587.85"
BPS Counseling Service,Pupil Adjustment Counselor(1),2368,"$100,256.59"
BPS Lee Elementary,Lunch Hour Monitors,2124,"$8,748.06"
Unified Student Svc,Specialist (BTU) non ac,2090,"$102,863.31"
ASD Purchasing Division,Prin Admin Asst,2184,"$91,317.31"
Property Management,Sr Bldg Custodian (New Ch),2382,"$47,323.76"
Inspectional Services Dept,Legal Asst,2190,"$62,004.73"
BPS Facility Management,Sen Cust C/Nights,2124,"$60,182.96"
BPS South Boston HS - Excel,Teacher,2119,"$104,662.99"
P. A. Shaw Elementary,Teacher,2121,"$80,807.04"
Gardner Pilot  Academy,Principal Elementary,2492,"$130,259.25"
Boston Cntr - Youth & Families,Maint Worker/Custodian,2130,"$44,811.22"
BPS Madison Park High,Community Field Coordinator,2136,"$66,395.80"
Parks Department,Park Maint Foreprs##,2121,"$51,743.33"
Mayor's Office,Staff Asst-Photogrpher,2128,"$71,503.62"
Boston Police Department,School Traffic Supv,2116,"$14,341.14"
Assessing Department,Dir of Personal Property,2129,"$104,715.27"
Traffic Division,Parking Meter Supervisor,2122,"$48,049.08"
BPS McKinley Middle,Guidance Advisor(1),2169,"$98,830.39"
Food & Nutrition Svc,Substitute Cafeteria Attendant,2132,"$2,002.00"
Baldwin ELC,Surround Care Paraprofessional,2301,"$50,273.25"
BPS Substitute Teachers/Nurs,Substitute Nurse HE,2190,"$56,907.72"
Kilmer K-8,Lunch Hour Monitors,2132,"$1,658.40"
ASD Purchasing Division,Asst Buyer,2127,"$50,623.88"
ASD Human Resources,Sr Admin Asst (OHR),2134,"$88,300.08"
Boston Police Department,Police Dispatcher,2186,"$76,938.70"
BPS Winship Elementary,Lunch Hour Monitors,2115,"$8,748.06"
Boston Public Library,Sr Library Asst,2128,"$43,823.21"
BPS Human Resource Team,Social Worker/Coordinator,2126,"$105,730.76"
Boston Cntr - Youth & Families,GED Tester,2132,"$58,680.40"
Boston Public Library,Spec Library Asst I,2116,"$47,892.33"
Traffic Division,Sr Traffic Maint Person##,1906,"$46,501.95"
Election Division,Sr Asst Registrar Of Voters,2124,"$48,684.00"
BPS Substitute Teachers/Nurs,Substitute Teacher,1742,"$19,083.14"
BPS Madison Park High,Asst Cafeteria Manager,2124,"$36,764.05"
BPS Business Service,Buyer 31,2127,"$57,937.88"
Gardner Pilot  Academy,Teacher,2132,"$97,674.74"
Office of Economic Development,International Partnerships Mgr,2130,"$84,745.97"
Parks Department,Prin Admin Asst (P&R),2169,"$81,308.33"
BPS Dever Elementary,Teacher,2150,"$45,000.00"
Jackson/Mann K-8,Teacher,2126,"$98,138.98"
Parks Department,Park Maint Foreprs##,2131,"$51,743.32"
Parks Department,Park Maint Foreprs##,2124,"$51,743.33"
BPS Human Resource Team,Asst Superintendent (non-ac),2476,"$157,699.38"
BPS English High,Part-Time Cafeteria Attendant,2122,"$15,307.56"
Boston Public Library,Spec Library Asst II,2134,"$48,802.43"
BPS Tynan Elementary,Cafeteria Manager 12,2125,"$42,203.51"
Hernandez K-8,Community Field Coordinator,2140,"$61,356.52"
Unified Student Svc,Director (E) (non-ac),2124,"$127,725.60"
BPS Facility Mgmt/A & R,Asst Supv-Sch Bld El In & Mnt,3842,"$70,868.64"
Traffic Division,Sr Traffic Maint Person##,2128,"$45,238.89"
Boston Public Library,Clerk,2122,"$43,688.93"
BPS Transportation,Standby Cab Monitor HE,2136,"$19,422.48"
Food & Nutrition Svc,Coord-Manager (C),2136,"$105,603.30"
BPS East Boston High,Library Paraprofessional,2128,"$34,415.79"
BPS Chittick Elementary,Teacher,2126,"$102,042.19"
Jackson/Mann K-8,Paraprofessional,2124,"$36,643.88"
Boston Cntr - Youth & Families,Asst Teacher,2121,"$41,280.72"
BPS Latin Academy,Program Director (Basas 9A),2186,"$109,301.91"
Boston Police Department,Data Proc Sys Analyst,2184,"$81,308.28"
Warren/Prescott K-8,Paraprofessional,2210,"$45,968.89"
King K-8,Cluster Substitute,2125,"$31,248.07"
Mayor's Office,Staff Asst,2126,"$54,010.78"
BPS Facility Management,Jr Custodian,2762,"$52,107.60"
BPS East Boston High,SpEd Support Svcs Coordinator,2151,"$96,321.83"
Quincy Upper School,Teacher,2149,"$98,272.96"
BPS Boston Latin,Teacher,2472,"$96,014.39"
BPS Athletics,Coach (NonTPP),2135,"$5,352.00"
Henderson Elementary,Teacher,2127,"$93,017.63"
BPS Madison Park High,Program Director (Basas 9A),2445,"$43,942.25"
BPS Special Education,One to One Para,2072,"$47,578.69"
Tech Boston Academy,Teacher,2072,"$97,835.19"
BPS Quincy Elementary,Teacher,2467,"$62,376.71"
"Kennedy, JF Elementary",Teacher,2184,"$91,907.90"
BPS Transportation,Hot Line Worker HE,2119,"$22,777.84"
Achievement Gap,Project Manager (C),2148,"$102,269.01"
BPS Counseling Service,School Psychologist(1),2136,"$77,859.61"
BPS Harvard/Kent Elementary,Principal Elementary,2129,"$133,684.03"
BPS Special Education,One to One Para,2067,"$53,570.76"
BPS Mendell Elementary,Teacher,2136,"$97,456.12"
BPS O'Bryant School,Cluster Substitute,2126,"$30,964.99"
Boston Fire Department,Head Clerk,2136,"$49,003.54"
Student Support Svc,Sum Sch - BTU Prof,2122,"$4,000.00"
Edison K-8,Security Para,2126,"$48,158.14"
Edison K-8,Teacher,1757,"$92,808.85"
BPS Mather Elementary,Teacher,2136,"$102,122.31"
Boston Police Department,Police Offc Mobile Offc 2$6,2081,"$89,750.72"
Mildred Avenue K-8,Teacher,2121,"$95,401.37"
Assessing Department,Sr Research Analyst (Asn),2132,"$63,846.35"
Boston Police Department,Police Officer,1864,"$90,207.67"
Boston Cntr - Youth & Families,Admin Coordinator (Com Sch),2093,"$97,647.04"
Boston Police Department,Police Officer,2118,
Boston Police Department,Community Services Offc,2121,"$55,083.67"
BPS Horace Mann,Paraprofessional,2122,"$26,178.00"
East Boston EEC,Surround Care Paraprofessional,2125,"$41,403.62"
BPS Holmes Elementary,Paraprofessional,2136,"$2,085.33"
Quincy Upper School,Staff Asst (B),2169,"$83,917.94"
Green Academy,Paraprofessional,6010,"$25,476.75"
Treasury-Collecting Division,Admin Asst,2122,"$6,154.55"
Boston Cntr - Youth & Families,Lifeguard I,2121,"$39,699.94"
Public Works Department,Hvy Mtr Equip Repprs (CFM)##,2125,"$62,562.60"
BPS Charlestown High,Paraprofessional,2143,"$31,267.10"
Boston Cntr - Youth & Families,Technology Specialist,2131,"$58,680.36"
Public Works Department,Maint Mech Frprs (Carpenter)##,1821,"$63,383.20"
Boston Fire Department,Admin Anl,2124,"$55,121.50"
Boston City Council,Secretary,2120,"$75,000.28"
Young Achievers K-8,Nurse,2130,"$47,373.80"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2052,"$84,152.88"
BPS Special Education,ABA Specialist (BTU),2072,"$74,403.44"
Boston Public Library,Sr Library Asst,2109,"$42,715.40"
Boston Cntr - Youth & Families,Staff Asst,2322,"$51,986.00"
Boston Cntr - Youth & Families,Athletic Director,2184,"$46,413.42"
Boston Police Department,ChCommEquipOper I (SCTT),2119,"$57,914.07"
Boston Police Department,Head Clerk & Secretary,2127,"$52,641.35"
Hurley K-8,Nurse,2126,"$82,172.02"
BPS Burke High,Nurse,2184,"$78,856.90"
Boston Cntr - Youth & Families,Elderly Service Worker,2151,"$46,413.39"
Transportation-Parking Clerk,Head Cashier,2125,"$61,138.06"
"Greenwood, S K-8",Principal Middle,2459,
BPS Russell Elementary,Teacher,2762,"$53,562.02"
Boston Public Library,Coord of Youth Services,2128,"$91,660.99"
Boston Police Department,Office Manager,2125,"$56,921.80"
Traffic Division,Parking Meter Oper Frprs##,2090,"$70,526.82"
BPS South Boston HS - Excel,Security Para,2186,"$15,210.19"
Public Works Department,Highway Maint Frprs (Pwd)##,2026,"$56,967.00"
Mildred Avenue K-8,SpEd Support Svcs Coordinator,2124,"$85,245.87"
Boston Fire Department,Fire Captain-Technician,2180,"$120,831.99"
Boston Fire Department,Fire Fighter,1463,"$109,077.19"
Boston Fire Department,Fire Fighter,2364,"$106,029.71"
Boston Fire Department,Fire Fighter-Technician,2053,"$108,324.03"
Boston Fire Department,FF (FPD InspLev2Certification),2126,"$114,820.61"
Boston Fire Department,Fire Fighter-AdvanceTechnician,2081,"$109,023.19"
Boston Fire Department,FF Paid Detail Officer,2122,"$111,380.47"
Boston Public Library,Technical Support Associate,2134,"$46,134.83"
BPS Adams Elementary,Paraprofessional,2125,"$30,050.45"
BTU Pilot,Teacher,2143,"$91,367.12"
BPS O'Bryant School,Teacher,2151,"$93,017.63"
Accountability,Program Director (Basas 9A),2138,"$115,724.96"
BPS Boston Arts Academy,Teacher,2375,"$105,329.14"
BPS Boston Latin,Teacher,2155,"$91,593.52"
BPS Otis Elementary,Teacher,2138,"$94,698.74"
BPS Philbrick Elementary,Principal Elementary,2131,"$123,925.02"
BPS Tynan Elementary,Teacher,2740,"$100,581.12"
BPS Boston Arts Academy,Registrar,2130,"$102,621.83"
BPS McCormack Middle,Teacher,2021,"$109,075.92"
BPS Adams Elementary,Specialist (BTU),1606,"$66,480.54"
BPS Special Education,Specialist (BTU),2136,"$27,897.64"
Roosevelt K-8,Teacher,2186,"$99,789.20"
BPS Hennigan Elementary,Part-Time Cafeteria Attendant,2124,"$7,897.05"
Jackson/Mann K-8,Principal Middle,2043,"$148,506.71"
Mission Hill K-8,Teacher,2124,"$98,275.30"
BPS Latin Academy,Teacher,2130,"$96,014.39"
Boston Police Department,Jr  Building Custodian,2188,"$43,642.55"
BPS McCormack Middle,Teacher,1921,"$16,506.14"
Haley Pilot,Teacher,2032,"$102,724.14"
BPS Dearborn Middle,Teacher,49456,"$68,232.56"
Higginson/Lewis K-8,Teacher,1940,"$100,462.74"
Roosevelt K-8,Teacher,2050,"$95,132.36"
BPS Human Resource Team,Teacher,4102,
BPS Tynan Elementary,Teacher,2359,"$69,897.96"
BPS Edwards Middle,Teacher,2170,"$93,624.66"
BPS Mendell Elementary,Prin Clerk/School Sec 19,2026,"$53,501.12"
West Roxbury Academy,Teacher,2124,"$103,747.74"
BPS Orchard Gardens K-8 Pilot,Head Staff Assistant 28,2121,"$62,271.30"
BPS Madison Park High,Security Para,2302,"$45,980.66"
BPS Charlestown High,Small Learning Comm Leader,1867,"$94,276.78"
King K-8,Lunch Hour Monitors,2119,"$8,430.20"
BPS Trotter Elementary,Part-Time Cafeteria Attendant,2118,"$17,832.90"
Innovation Department,Managing Partner,2129,"$17,576.06"
BPS Charlestown High,Teacher,2124,"$102,724.14"
BPS Russell Elementary,Teacher,2050,"$90,483.31"
BPS McKinley Middle,Teacher,1902,"$75,732.43"
Ellison/Parks EES,Surround Care Paraprofessional,2121,"$38,407.35"
Kilmer K-8,Teacher,2056,"$104,279.07"
BPS Manning Elementary,Nurse,2124,"$87,277.05"
BPS Lee Elementary,Teacher,2131,"$84,457.81"
Green Academy,Teacher,2067,"$89,283.30"
BPS Ohrenberger Elementary,Specialist (BTU),2124,"$90,565.76"
BPS East Boston High,Technician (B),1801,"$52,905.03"
