RestaurantId,RestaurantName,LicenseStatus,RestaurantType,Address,City,State,Zip
4902,Jam Rock Restaurant LLC,Inactive,Eating & Drinking w/ Take Out,381   blue hill AV,BOSTON,MA,2124
4903,I Party No.  69,Inactive,Retail Food,8   Allstate RD,Dorchester,MA,2125
4904,JAX LIQUIDATION OUTLET INC.,Inactive,Retail Food,22   Corinth ST,Roslindale,MA,2131
4905,GATEWAY STATIONER'S INC.,Inactive,Retail Food,127   HARVARD  AV,ALLSTON,MA,2134
4906,Hudson News No. 675,Inactive,Retail Food,300   Terminal RD,East Boston/,MA,2128
4907,Mcdonalds,Active,Eating & Drinking w/ Take Out,3064   Washington ST,Roxbury,MA,2119
4908,HARBORWALK CAFE ON TUDOR WHARF,Inactive,Eating & Drinking,44   CHARLES RIVER  AV,CHARLESTOWN,MA,2129
4909,Inna's Kitchen,Active,Eating & Drinking w/ Take Out,100  Hanover ST,Boston,MA,2108
4910,International Natural Bakery,Active,Retail Food,30  Wallingford RD,Brighton,MA,2135
4911,Geneva News,Inactive,Retail Food,311   Geneva AVE,Dorchester,MA,2122
4912,J & J GOURMET,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
4913,Intown News (M B T A Downstairs),Inactive,Retail Food,0   Government Center,Boston,MA,2201
4914,Host-Boston Cafe (1),Inactive,Eating & Drinking w/ Take Out,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
4915,Hot & Spicy,Active,Retail Food,15  Service RD,East Boston,MA,2128
4916,J & M Liquors,Inactive,Retail Food,167   BLUE HILL  AV,ROXBURY,MA,2119
4917,It's A Fish Thing & More,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
4918,J & J DISCOUNT MINI MART,Inactive,Retail Food,131 W Broadway,South Boston,MA,2127
4919,I Liquor,Inactive,Retail Food,11   Bennington ST,East Boston,MA,2128
4920,Hudson No. 1925,Active,Retail Food,500   Terminal RD,East Boston,MA,2128
4921,J.C Fruitshop & More,Active,Retail Food,606   Centre ST,Jamaica Plain,MA,2130
4922,J.P. VARIETY,Inactive,Retail Food,162   South ST,Jamaica Plain,MA,2130
4923,JALLOH'S AFRICAN MARKET,Active,Retail Food,173   Dudley ST,Boston,MA,2119
4924,Jamaica Mi Hungry,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
4925,IL PANINO EXPRESS,Inactive,Eating & Drinking w/ Take Out,172  South ST,Jamaica Plain,MA,2130
4926,International Shoppes TRMNL B(Space BBL05),Active,Retail Food,200   Terminal RD,East Boston,MA,2128
4927,INTERSEMINARIAN-PROJECT PLACE,Inactive,Eating & Drinking,32   Rutland ST,Roxbury,MA,2118
4928,ITACOL COMM. & MULTISERVICES,Inactive,Retail Food,44   Corinth ST,Roslindale,MA,2131
4929,International Shoppes TRMNL E (Space AR06),Active,Retail Food,500   Terminal RD,East Boston,MA,2128
4930,Nuevo Mundo,Inactive,Retail Food,192   Maverick ST,East Boston,MA,2128
4931,OLD STATE HOUSE MUSEUM SHOP,Inactive,Retail Food,206  Washington ST,Boston,MA,2109
4932,Olivier & Co. L L C,Inactive,Retail Food,161   Newbury ST,Boston,MA,2116
4933,OLIVIA'S PIZZA,Inactive,Eating & Drinking w/ Take Out,583  Washington ST,Brighton,MA,2135
4934,ORTIZ COMM. & MINI MARKET,Inactive,Retail Food,248   Market ST,Brighton,MA,2135
4935,Our Neighborhood Mini Mart,Inactive,Retail Food,480   Washington ST,Dorchester,MA,2124
4936,Ortiz Comm. & Mini Market,Inactive,Retail Food,559   Washington ST,Brighton,MA,2135
4937,Host-Killings Pub,Inactive,Eating & Drinking,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
4938,Host-Wolfgang Puck Kiosk,Inactive,Eating & Drinking w/ Take Out,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
4939,PASTEUR RESTAURANT I I,Active,Eating & Drinking,682  Washington ST,Boston,MA,2111
4940,Pastoral,Active,Eating & Drinking,341   Congress ST,Boston,MA,2210
4941,Patriot News Inc.,Inactive,Retail Food,31   Saint James AVE,Boston,MA,2116
4942,Patriot News Inc. (1 Beacon St.),Inactive,Retail Food,1   Beacon ST,Boston,MA,2108
4943,PATRON'S MEXICAN KITCHEN,Inactive,Eating & Drinking,138   BRIGHTON  AV,ALLSTON,MA,2134
4944,PATS PIZZA,Active,Eating & Drinking w/ Take Out,2254   Dorchester AVE,Dorchester,MA,2124
4945,Pat's Place,Active,Eating & Drinking,15   Francis ST,Boston,MA,2115
4946,Pat's Trattoria,Inactive,Eating & Drinking,429   W BROADWAY,SOUTH BOSTON,MA,2127
4947,Paul,Inactive,Eating & Drinking,201   Washington ST,Boston,MA,2108
4948,Pauli's,Active,Eating & Drinking w/ Take Out,65   Salem ST,Boston,MA,2113
4949,PAVB1,Active,Eating & Drinking w/ Take Out,4   YAWKEY WA,BOSTON,MA,2115
4950,PAVC3,Active,Eating & Drinking w/ Take Out,4   YAWKEY,BOSTON,MA,2115
4951,Pavement Coffee House,Active,Eating & Drinking,286   Newbury ST,Boston,MA,2115
4952,Pavement Coffeehouse,Active,Eating & Drinking w/ Take Out,1330  Boylston ST,Boston,MA,2215
4953,Pavement Coffeehouse,Active,Eating & Drinking,44   Gainsborough ST,Boston,MA,2115
4954,Pavement Coffeehouse,Active,Eating & Drinking w/ Take Out,1243   Commonwealth AV,Allston,MA,2134
4955,Pavement Coffeehouse,Active,Eating & Drinking,1096   Boylston ST,Boston,MA,2215
4956,Pavia,Active,Eating & Drinking w/ Take Out,82   Water ST,Boston,MA,2109
4957,Pavillion Restaurant,Active,Eating & Drinking,4  Jersey St,Boston,MA,2215
4958,Pazzo Ristorante,Inactive,Eating & Drinking,269   Newbury ST,Boston,MA,2116
4959,PEACH FARM RESTAURANT,Active,Eating & Drinking,4   Tyler ST,Boston,MA,2111
4960,PEARL VILLA,Inactive,Eating & Drinking,25  Tyler ST,Boston,MA,2111
4961,Pedro's Tacos,Inactive,Eating & Drinking w/ Take Out,55  Bromfield ST,Boston,MA,2108
4962,Peet's Coffee & Tea,Active,Eating & Drinking w/ Take Out,129  Tremont ST,Boston,MA,2108
4963,Peet's Coffee & Tea,Active,Eating & Drinking w/ Take Out,795   Boylston ST,Boston,MA,2116
4964,Peet's Coffee & Tea,Active,Eating & Drinking w/ Take Out,62   Charles ST,Boston,MA,2108
4965,Peet's Coffee Shop,Active,Eating & Drinking w/ Take Out,625  Huntington AVE,Boston,MA,2115
4966,PEKING HOUSE,Active,Eating & Drinking,160  Dudley ST,Roxbury,MA,2119
4967,Pellinos Ristorante,Active,Eating & Drinking,2   Prince ST,Boston,MA,2113
4968,Penang,Active,Eating & Drinking,687   Washington ST,Boston,MA,2116
4969,Penang,Inactive,Eating & Drinking,685   Washington ST,Boston,MA,2111
4970,PENANG RESTAURANT,Inactive,Eating & Drinking,685   Washington ST,Boston,MA,2111
4971,PENA'S MARKET,Inactive,Retail Food,1053   Tremont ST,Mission Hill,MA,2119
4972,Penguin Pizza,Active,Eating & Drinking,735   HUNTINGTON  AV,BOSTON,MA,2115
4973,PENNYPACKER'S FOOD TRUCK,Inactive,Mobile Food Walk On,5   Tide ST,Boston,MA,2210
4974,PEOPLES TROPICAL FOOD,Inactive,Retail Food,576   Washington ST,Dorchester,MA,2124
4975,PEPPER POT RESTAURANT  INC.,Inactive,Eating & Drinking w/ Take Out,208   DUDLEY,BOSTON,MA,2119
4976,PERKIN'S SQ DELI,Active,Eating & Drinking w/ Take Out,106   Dorchester ST,South Boston,MA,2127
4977,Perla Del Sur Quintanilla,Active,Eating & Drinking,454   HYDE PARK AV,ROSLINDALE,MA,2131
4978,Perry's Catering,Inactive,Eating & Drinking w/ Take Out,499   Washington ST,Dorchester,MA,2124
4979,Personalized Fitness,Inactive,Retail Food,1587   Hyde Park AV,Hyde Park,Ma,2136
4980,Peter's Delicatessen,Inactive,Eating & Drinking w/ Take Out,71   Broad ST,Boston,MA,2109
4981,Pete's Dockside,Active,Eating & Drinking w/ Take Out,12   Channel ST,Boston,MA,2210
4982,Pete's Seafood,Inactive,Eating & Drinking,267   Bowdoin ST,Dorchester,MA,2122
4983,Pete's Seafood,Active,Eating & Drinking,267   Bowdoin ST,Dorchester,MA,2122
4984,PETIT ROBERT BISTRO,Active,Eating & Drinking,480   COLUMBUS AV,BOSTON,MA,2118
4985,PETIT ROBERT BISTRO,Inactive,Eating & Drinking,1414   Commonwealth AVE,Allston,MA,2135
4986,PETIT ROBERT BISTRO,Inactive,Eating & Drinking,468   COMMONWEALTH  AV,BOSTON,MA,2215
4987,Petit Robert Central,Inactive,Eating & Drinking,93   Arch ST,Boston,MA,2110
4988,PETITE CAILLE,Inactive,Retail Food,597   Washington ST,Dorchester,MA,2124
4989,Petro Plus Super Station,Active,Retail Food,682   Cummins HWY,Mattapan,MA,2126
4990,PETRO PLUS SUPERSTATION,Inactive,Retail Food,682   Cummins HWY,Mattapan,MA,2126
4991,PF Chang's China Bistro,Inactive,Eating & Drinking,800   BOYLSTON ST,BOSTON,MA,2199
4992,PGA Tour Grill,Active,Eating & Drinking w/ Take Out,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
4993,Philadelphia Steak & Grill,Inactive,Eating & Drinking w/ Take Out,985   Bennington ST,East Boston,MA,2128
4994,Philadelphia Steak & Hoagie,Active,Eating & Drinking w/ Take Out,200   Faneuil Hall Market PL,Boston,MA,2109
4995,Philips Candy House,Active,Retail Food,818   WM T MORRISSEY  BL,DORCHESTER,MA,2122
4996,Philips Seafood Express,Inactive,Eating & Drinking w/ Take Out,100   LOGAN AIRPORT TRMNL A,EAST BOSTON,MA,2128
4997,PHILLIPS OLD COLONY HOUSE INC.,Inactive,Eating & Drinking,780   WM T MORRISSEY  BL,DORCHESTER,MA,2122
4998,Pho & Banh Mi,Active,Eating & Drinking w/ Take Out,1759  Centre ST,West Roxbury,MA,2132
4999,PHO 2000,Active,Eating & Drinking,198   Adams ST,Dorchester,MA,2122
5000,PHO 2000,Inactive,Eating & Drinking,198   Adams ST,Dorchester,MA,2122
5001,PHO AND I  INC.,Active,Eating & Drinking,267   Huntington AVE,Boston,MA,2115
5002,Pho Basil,Active,Eating & Drinking,177   MASSACHUSETTS  AV,BOSTON,MA,2115
5003,Pho Hoa Restaurant,Active,Eating & Drinking,1370  Dorchester AVE,Dorchester,MA,2122
5004,OUBON CAFE LLC,Inactive,Eating & Drinking w/ Take Out,1   Brighton AVE,Allston,MA,2134
5005,Our Neighborhood Convenience Store,Inactive,Retail Food,482  Washington ST,Dorchester,MA,2124
5006,P & R Restaurant & Ice Cream Parlor,Active,Eating & Drinking w/ Take Out,208   Dudley ST,Roxbury,MA,2119
5007,Palm  Restaurant  (1 International Place),Active,Eating & Drinking,90  Oliver ST,Boston,MA,2110
5008,PHO HOA RESTAURANT,Inactive,Eating & Drinking,1356   DORCHESTER  AV,DORCHESTER,MA,2122
5009,PHO HOA RESTAURANT II  INC.,Inactive,Eating & Drinking,19   BEACH,BOSTON,MA,2111
5010,Pho Le,Active,Eating & Drinking,1356   Dorchester AVE,Dorchester,MA,2122
5011,Panera Bread,Active,Eating & Drinking,201  Brookline AVE,Boston,MA,2215
5012,Panera Bread Bakery/Cafe,Inactive,Eating & Drinking,201   BROOKLINE AV,BOSTON,MA,2215
5013,PHO SO 1 BOSTON,Inactive,Eating & Drinking,223   Adams ST,Dorchester,MA,2122
5014,PHO SO 1 BOSTON,Inactive,Eating & Drinking,223   Adams ST,Dorchester,MA,2122
5015,Pho So1 Boston,Inactive,Eating & Drinking,223   Adams ST,Dorchester,MA,2122
5016,PHO THIEN THIEN RESTAUARANT,Inactive,Eating & Drinking,8  Kneeland ST,Boston,MA,2111
5017,Pho Viets,Inactive,Eating & Drinking w/ Take Out,1095   COMMONWEALTH AV,ALLSTON,MA,2134
5018,PHO VIETS,Inactive,Eating & Drinking w/ Take Out,1095   Commonwealth AVE,Allston,MA,2215
5019,PHOENICIA,Inactive,Eating & Drinking,240   Cambridge ST,Boston,MA,2114
5020,PAPA JOHNS PIZZA,Active,Eating & Drinking w/ Take Out,533  Washington ST,Brighton,MA,2135
5021,Jimmie's Cafe,Active,Eating & Drinking w/ Take Out,48   Corinth ST,Boston,MA,2131
5022,Ho Jo Shell,Inactive,Retail Food,65   BOSTON,DORCHESTER,MA,2125
5023,HOLLYWOOD VIDEO,Inactive,Retail Food,489   Gallivan BL,Dorchester,MA,2122
5024,JIMMY JOHN'S,Active,Eating & Drinking w/ Take Out,96  Beverly ST,Boston,MA,2114
5025,Joann Fabrics No.  438,Inactive,Retail Food,1580   V F W  PK,WEST ROXBURY,MA,2132
5026,Joey's,Inactive,Eating & Drinking,416   Market ST,Brighton,MA,2135
5027,Host-Sam Adams Pier B,Inactive,Eating & Drinking,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
5028,Hudson No. 1943,Active,Retail Food,300   Terminal RD,East Boston,MA,2128
5029,GOURMET BEAN/FAULKNER HOSP.,Inactive,Eating & Drinking w/ Take Out,1153   Centre ST,Jamaica Plain,MA,2130
5030,Government Ctr. Farmer's Market,Inactive,Retail Food,0   Government Center,Boston,MA,2201
5031,JP Kitchen,Active,Eating & Drinking,3510   Washington ST,Jamaica Plain,MA,2130
5032,HYDE PARK HOUSE OF PIZZA,Inactive,Eating & Drinking,855   RIVER,HYDE PARK,MA,2136
5033,Hong Kong Harbor,Inactive,Eating & Drinking w/ Take Out,5   Meridian ST,East Boston,MA,2128
5034,Ilmonto Pizza,Inactive,Eating & Drinking w/ Take Out,682   Huntington AV,Boston,Ma,2115
5035,Market St. Gulf,Inactive,Retail Food,195   Market ST,Brighton,MA,2135
5036,MARRIOTT/COPLE PL. BELLO MONDO,Inactive,Eating & Drinking,110   HUNTINGTON  AV,BOSTON,MA,2116
5037,Fox & The Knife,Active,Eating & Drinking,28 W Broadway,South Boston,MA,2127
5038,Harlow's Vermont Farmstand,Inactive,Retail Food,100  Hanover ST,Boston,MA,2108
5039,Mighty Love Food,Active,Eating & Drinking,30   Batterymarch ST,Boston,MA,2109
5040,In Season LLC,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
5041,HONEY DEW DONUTS,Inactive,Eating & Drinking w/ Take Out,470   Meridian ST,East Boston,MA,2128
5042,Hudson News-Airtran Kiosk,Inactive,Retail Food,200   Logan airport Trmnl D,East Boston,MA,2128
5043,Jerk Restaurant,Active,Eating & Drinking,310  Bowdoin ST,Dorchester,MA,2125
5044,JOBI LIQUORS,Inactive,Retail Food,170   Cambridge ST,Boston,MA,2114
5045,Jenifer's Hallmark Shop,Inactive,Retail Food,31   ST JAMES  AV,BOSTON,MA,2116
5046,Jeremy Market,Active,Retail Food,165   Neponset AVE,Dorchester,MA,2122
5047,Jerry's Cafe,Inactive,Eating & Drinking w/ Take Out,21  Arlington AVE,Charlestown,MA,2129
5048,JIMMY JOHN'S,Inactive,Eating & Drinking w/ Take Out,380  Western AVE,Brighton,MA,2135
5049,JK Market II,Active,Retail Food,230   SUMNER ST,East Boston,MA,2128
5050,Job Tyler's General Store,Inactive,Retail Food,1  Faneuil Hall SQ,Boston,MA,2109
5051,Jocks Room Kitchen,Inactive,Eating & Drinking,111   Waldemar AVE,East Boston,MA,2128
5052,JOE TECCI'S,Inactive,Eating & Drinking,55   Cooper ST,Boston,MA,2113
5053,JONATHAN'S ONE STOP CONV.,Inactive,Retail Food,2   Hyde Park AVE,Jamaica Plain,MA,2130
5054,John Jeffries House,Inactive,Eating & Drinking,14  David G Mugar WAY,Boston,MA,2114
5055,John's Market,Inactive,Retail Food,73   Linden ST,Allston,Ma,2134
5056,Judah Market,Inactive,Retail Food,245   Blue Hill AVE,Roxbury,MA,2119
5057,JUNEBUG CAFE,Inactive,Eating & Drinking w/ Take Out,403   Centre ST,Jamaica Plain,MA,2130
5058,Joy Luck Restaurant,Active,Eating & Drinking,680  Washington ST,Boston,MA,2111
5059,JP. Caribbean Market,Active,Retail Food,482  Washington ST,Dorchester,MA,2124
5060,Juba Market,Inactive,Retail Food,24  John Eliot SQ,Roxbury,MA,2119
5061,Hopsters,Active,Eating & Drinking,51  Sleeper ST,Boston,MA,2210
5062,HOLLYWOOD VIDEO,Inactive,Retail Food,899   BOYLSTON,BOSTON,MA,2116
5063,J & M Convenience Store,Inactive,Retail Food,15 N Beacon ST,Allston,MA,2134
5064,J.P. Licks @ Southbay,Active,Eating & Drinking w/ Take Out,20  District Av,Dorchester,MA,2125
5065,JAHARIS CAFE,Inactive,Eating & Drinking w/ Take Out,150   HARRISON  AV,BOSTON,MA,2111
5066,Jaho Coffee Roaster & Wine Bar,Active,Eating & Drinking w/ Take Out,659  Washington ST,Boston,MA,2116
5067,Jamaica Jerk & Grill,Inactive,Eating & Drinking,1210  Blue Hill AVE,Mattapan,MA,2126
5068,Outlook Kitchen & Bar (Envoy 1St. Fl),Active,Eating & Drinking,70  Sleeper ST,Boston,MA,2210
5069,Pacific Bakery & BBQ,Inactive,Eating & Drinking w/ Take Out,50   Beach ST,Boston,MA,2111
5070,Papa's Pizza Company,Active,Eating & Drinking,682   Huntington AVE,Boston,MA,2120
5071,Papi's Stuffed Sopapillas,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
5072,Forcella,Active,Eating & Drinking,33   North SQ,Boston,MA,2113
5073,Parkwood Liquors,Inactive,Retail Food,1050   BLUE HILL  AV,DORCHESTER,MA,2124
5074,PARIS CREPERIE,Inactive,Eating & Drinking w/ Take Out,326   Cambridge ST,Boston,MA,2114
5075,J.P. Spot Variety,Inactive,Retail Food,3514   Washington ST,Jamaica Plain,MA,2130
5076,JAKE'S RESTAURANT,Inactive,Eating & Drinking w/ Take Out,402 W Broadway,South Boston,MA,2127
5077,Jockeys Room Kitchen,Inactive,Eating & Drinking,111   Waldemar AVE,East Boston,MA,2128
5078,J & M DOLLAR DISCOUNT,Inactive,Retail Food,1237   River ST,Hyde Park,MA,2136
5079,Josephine,Inactive,Eating & Drinking,468   Commonwealth AVE,Boston,MA,2215
5080,PHU CUONG MARKET,Inactive,Retail Food,1051   Dorchester AV,Dorchester,MA,2125
5081,PHU CUONG MARKET(1188 Dor. Ave.),Active,Retail Food,1188    Dorchester AV,DORCHESTER,MA,2125
5082,Phuket Thai  Restaurant,Active,Eating & Drinking,1852   Centre ST,West Roxbury,MA,2132
5083,Piadina Cafe,Inactive,Eating & Drinking w/ Take Out,75  State ST,Boston,MA,2109
5084,Piattini,Active,Eating & Drinking,226   Newbury ST,Boston,MA,2116
5085,PIC-A-PASTA,Inactive,Eating & Drinking w/ Take Out,600   WASHINGTON ST,BRIGHTON,MA,2135
5086,Picasso Restaurant,Inactive,Eating & Drinking,1296   BLUE HILL  AV,MATTAPAN,MA,2126
5087,PICCO RESTAURANT,Active,Eating & Drinking,513   TREMONT,BOSTON,MA,2116
5088,PICCOLA VENEZIA,Inactive,Eating & Drinking,261   Hanover ST,Boston,MA,2113
5089,Piece of Pizza,Active,Eating & Drinking w/ Take Out,1280   Hyde Park AV,Hyde Park,Ma,2136
5090,Flik @ Kirkland & Ellis,Active,Eating & Drinking,200   Clarendon ST,Boston,MA,2116
5091,PIECE OF PIZZA,Inactive,Eating & Drinking w/ Take Out,1282   HYDE PARK  AV,HYDE PARK,MA,2136
5092,Pier 6 Restaurant,Active,Eating & Drinking,1  Eighth ST,Charlestown,MA,2129
5093,PIGALLE,Inactive,Eating & Drinking,75   Charles St South,Boston,MA,2116
5094,Pikaichi,Inactive,Eating & Drinking w/ Take Out,1   Brighton AVE,Allston,MA,2134
5095,Pikalo J.P.,Active,Eating & Drinking w/ Take Out,378   Centre ST,Jamaica Plain,MA,2130
5096,Pimentel Market,Active,Retail Food,340   CENTRE,JAMAICA PLAIN,MA,2130
5097,Pin Bochinche Restaurant,Inactive,Eating & Drinking w/ Take Out,3160   Washington ST,Jamaica Plain,MA,2130
5098,GENERAL NUTRITION CENTER No. 2941,Inactive,Retail Food,43   Winter ST,Boston,MA,2108
5099,Pinkberry,Active,Eating & Drinking w/ Take Out,800   BOYLSTON ST,BOSTON,MA,2199
5100,Pinkberry,Inactive,Eating & Drinking w/ Take Out,288   Newbury ST,Boston,MA,2115
5101,Pinkberry,Inactive,Eating & Drinking w/ Take Out,700   Atlantic AVE,Boston,MA,2110
5102,Pino's Pizza House,Active,Eating & Drinking w/ Take Out,1918   Beacon ST,Brighton,MA,2135
5103,Piperi Restaurant,Active,Eating & Drinking w/ Take Out,1   Beacon ST,Boston,MA,2108
5104,Pit Stop Barbecue,Active,Eating & Drinking w/ Take Out,888   Morton ST,Mattapan,,2126
5105,Pita Kabob,Active,Eating & Drinking w/ Take Out,1  Avenue De Lafayette,Boston,MA,2111
5106,PIZZA 21,Inactive,Eating & Drinking w/ Take Out,547   Washington ST,Brighton,MA,2135
5107,Pizza 24,Active,Eating & Drinking w/ Take Out,301   Adams ST,Dorchester,MA,2122
5108,Pizza Cucinova,Active,Eating & Drinking w/ Take Out,100   Terminal RD,East Boston,MA,2128
5109,Pizza Days,Active,Eating & Drinking w/ Take Out,101   Brighton AVE,Allston,MA,2134
5110,PIZZA DEPOT,Inactive,Eating & Drinking w/ Take Out,145  Dartmouth ST,Boston,MA,2116
5111,Pizza Hut,Active,Eating & Drinking w/ Take Out,950   HYDE PARK  AV,HYDE PARK,MA,2136
5112,PIZZA PIE-ER,Inactive,Eating & Drinking w/ Take Out,138  Old Colony AVE,South Boston,MA,2127
5113,PIZZA PIE-ER,Inactive,Eating & Drinking,182   Massachusetts AVE,Boston,MA,2115
5114,Pizza Rail,Active,Eating & Drinking w/ Take Out,1696   Commonwealth AVE,Brighton,MA,2135
5115,Pizza Stop,Inactive,Eating & Drinking w/ Take Out,851   HARRISON AV,BOSTON,MA,2118
5116,Pizza Stop,Active,Eating & Drinking,851   Harrison AVE,Roxbury,MA,2118
5117,PIZZA STOP,Inactive,Eating & Drinking w/ Take Out,851   Harrison AVE,Roxbury,MA,2118
5118,Pizza Stop,Inactive,Eating & Drinking,851   Harrison AVE,Roxbury,MA,2118
5119,Pizzanini,Inactive,Eating & Drinking w/ Take Out,60   Washington ST,Brighton,MA,2135
5120,Pizzatalia,Active,Eating & Drinking w/ Take Out,618   Shawmut AVE,Roxbury,MA,2118
5121,Pizzeria 260,Active,Eating & Drinking w/ Take Out,260 W Broadway,South Boston,MA,2127
5122,Pizzeria Regina,Active,Eating & Drinking,11H   Thacher ST,Boston,MA,2113
5123,Juice Republic,Inactive,Eating & Drinking w/ Take Out,24  Kneeland ST,Boston,MA,2111
5124,ISLAND PRIDE RESTAURANT,Inactive,Eating & Drinking,994   Blue Hill AVE,Dorchester,MA,2124
5125,K F C X721606,Inactive,Eating & Drinking w/ Take Out,30   NORTH BEACON,BOSTON,MA,2134
5126,Kids Fun Stop,Inactive,Retail Food,1580   V F W PK,WEST ROXBURY,MA,2132
5127,JAY BO CAFE,Inactive,Eating & Drinking w/ Take Out,48   Winter ST,Boston,MA,2108
5128,JC Smoothies,Active,Eating & Drinking w/ Take Out,2  Copley PL,Boston,MA,2116
5129,Jerry Remy's Express,Active,Eating & Drinking,300   Terminal RD,East Boston,MA,2128
5130,Java Joe's,Inactive,Eating & Drinking w/ Take Out,426  Washington ST,Boston,MA,2110
5131,JIMMY'S HARBORSIDE,Inactive,Eating & Drinking,242   NORTHERN  AV,BOSTON,MA,2210
5132,Minus the Moo,Inactive,Retail Food,100  Hanover ST,Boston,MA,2108
5133,Hudson Booksellers,Inactive,Retail Food,300   Terminal RD,East Boston/,MA,2128
5134,Hudson No. 1945,Active,Retail Food,200   Terminal RD,East Boston,MA,2128
5135,HYPE MAN (theatrical performances),Inactive,Retail Food,539   Tremont ST,Boston,MA,2116
5136,J.B. SCOOPS,Inactive,Eating & Drinking w/ Take Out,640   Atlantic AVE,Boston,MA,2110
5137,Kane's Donuts,Active,Eating & Drinking w/ Take Out,1   International PL,Boston,MA,2110
5138,Jugos,Inactive,Eating & Drinking w/ Take Out,10  Whittier PL,Boston,MA,2114
