DepartmentName,JobTitle,Zip,Salary
BPS Transportation,Cab Monitor,2130,"$1,051.90"
Boston City Council,TelevisionOperation&TechgMangr,2124,"$67,470.57"
BPS Dearborn Middle,Teacher,2127,"$74,003.78"
BPS Brighton High,Asst Cafeteria Manager,2134,"$34,814.56"
Boston Police Department,Prin Research Analyst,2134,"$81,308.33"
Boston Police Department,Prin Research Analyst,2131,"$81,308.29"
"Greenwood, S K-8",Lunch Hour Monitors,2118,"$8,710.04"
Public Works Department,Laborer Seasonal  (PW),2128,"$11,106.59"
Parks Department,Prin Admin Asst (P&R),2127,"$73,158.54"
Greater Egleston High,Teacher,2130,"$86,761.58"
Boston Cntr - Youth & Families,Maint Worker/Custodian,2120,"$44,804.21"
BPS Transportation,Transportation Officer,2125,"$81,558.24"
Umana Middle,Teacher,2128,"$64,099.08"
Lyndon K-8,Lunch Hour Monitors,2132,"$8,457.84"
Neighborhood Development,Compliance Monitor,2121,"$69,773.99"
Haynes EEC,Employment Agreement,2126,"$5,856.00"
Boston City Council,Secretary,2118,"$74,000.32"
UP Academy Holland,Part-Time Cafeteria Attendant,2124,"$15,243.23"
BPS Higginson Elementary,Part-Time Cafeteria Attendant,2118,"$16,108.62"
Boston Police Department,Dir-Forensic Quality Control,2127,"$113,513.37"
BPS Edwards Middle,Coord-Manager (B),2129,"$55,530.04"
WREC: Urban Science Academy,Community Field Coordinator,2136,"$56,939.12"
Boston Cntr - Youth & Families,Building Asst,2136,"$41,326.20"
Assessing Department,Admin Anl,2128,"$55,033.18"
BPS Welcome Services,Hot Line Worker,2121,"$3,206.48"
Boston Cntr - Youth & Families,Athletic Assistant,2132,"$41,336.72"
BPS Harvard/Kent Elementary,Community Field Coordinator,2124,"$62,113.35"
Public Works Department,Management Analyst,2130,"$18,208.97"
Henderson Elementary,Lead Satellite Attendant B,2125,"$22,023.98"
Boston Cntr - Youth & Families,Athletic Assistant,2134,"$38,728.13"
BPS Brighton High,Paraprofessional,2121,"$9,621.64"
BPS McCormack Middle,Paraprofessional,2118,"$37,345.89"
BPS Fenway High,Part-Time Cafeteria Attendant,2120,"$13,853.08"
BPS Facility Management,Part-Time Custodian,2120,"$12,754.68"
Public Facilities Department,Project Manager (PFD),2124,"$97,647.05"
Tech Boston Academy,Teacher,2135,"$75,729.67"
Public Works Department,Head Clerk,2124,"$47,844.14"
WREC: Urban Science Academy,Community Field Coordinator,2125,"$68,986.37"
BPS Boston Evening Academy,Staff Asst (C),2136,"$76,688.61"
Boston Public Library,Head Central Child Serv.,2130,"$85,348.57"
Newcomers Academy,Teacher,2139,"$104,941.88"
BPS Another Course To Colleg,Headmaster,2135,"$127,196.17"
BPS Philbrick Elementary,Paraprofessional,2131,"$17,520.32"
Henderson Elementary,SpEd Support Svcs Coordinator,2124,"$94,524.03"
Public Works Department,Hvy Mtr Equ Repairpr Class III,2120,"$57,348.23"
Public Works Department,Head Clerk,2122,"$47,844.16"
Elderly Commission,Advocacy Representative,2128,"$54,288.33"
Boston Public Library,Preservation Manager,2130,"$67,242.81"
Boston Police Department,Prin Research Analyst,2132,"$81,308.30"
Boston Police Department,Community Services Offc,2131,"$54,973.91"
"Greenwood, S K-8",Teacher,2124,"$21,758.86"
Henderson Elementary,Cafeteria Manager14,2126,"$50,463.78"
Kilmer K-8,Paraprofessional,2130,"$13,377.53"
BPS Facility Management,Part-Time Custodian,2118,"$12,592.20"
Boston Cntr - Youth & Families,Building Asst,2129,"$41,280.70"
Transportation-Parking Clerk,Chief Claims Investigator,2125,"$56,475.19"
Boston City Council,Admin Asst (Cc),2128,"$54,404.12"
Inspectional Services Dept,Head Clerk,2135,"$24,937.37"
Boston Fire Department,Gen Maint Mech,2124,"$47,901.41"
Boston Police Department,MtrEquipRpprClassIIBPDFleetBFD,2136,"$68,242.60"
Parks Department,Maint Mech Frprs (Painter)##,2125,"$61,538.69"
Parks Department,Maint Mech Frprs (Carpenter)##,2122,"$52,939.90"
Traffic Division,Parking Meter Supervisor,2134,"$53,682.93"
Traffic Division,Parking Meter Supervisor,2135,"$53,376.87"
BPS Mckay Elementary,Part-Time Cafeteria Attendant,2129,"$16,822.61"
BPS Latin Academy,Part-Time Cafeteria Attendant,2125,"$14,131.99"
Parks Department,Maint Mech (Carpenter)##,2136,"$49,783.00"
BPS Special Education,SPED Coverage Paraprofessional,2131,"$38,851.37"
Food & Nutrition Svc,Substitute Cafe Attn BE,2124,"$11,922.52"
Boston Police Department,Claims Investigator,2128,"$46,817.59"
Neighborhood Development,Construction Specialist II,2119,"$20,303.37"
BPS Mendell Elementary,Lunch Hour Monitors,2119,"$8,575.31"
Parks Department,Park Ranger I,2124,"$45,286.17"
Parks Department,Park Ranger II,2121,"$52,570.09"
Parks Department,Park Ranger III,2132,"$64,764.49"
Parks Department,Park Ranger III,2131,"$64,454.56"
Hurley K-8,Lunch Hour Monitors,2120,"$8,596.04"
BPS Facility Management,Sen Cust C/Nights,2135,"$53,460.04"
Boston Public Library,Digital Systems Librarian IV,2130,"$81,878.46"
Mission Hill K-8,Lunch Hour Monitors,2124,"$8,748.06"
Office of Arts & Culture,Spec Asst I,2130,"$90,475.58"
BPS Winthrop Elementary,Teacher,2118,"$103,963.33"
Elderly Commission,Asst Dir,2128,"$59,542.74"
Boston Public Library,Painter,2136,"$50,290.51"
Boston Public Library,Jr Building Custodian,2131,"$44,788.41"
Inspectional Services Dept,Housing Inspector,2127,"$49,378.14"
Public Works Department,First  Asst Drawtender##,2131,"$58,929.43"
Public Works Department,Motor Equip Oper & Pw Lbr,2130,"$36,942.03"
Parks Department,Chief Engineer (P&R),2114,"$120,412.36"
Dpt of Innovation & Technology,Chief of Staff,2135,"$105,908.86"
Boston Public Library,Generalist I,2131,"$61,307.01"
Boston Police Department,Head Clerk & Secretary,2135,"$52,641.37"
Public Works Department,Motor Equip Oper & Pw Lbr,2126,"$38,251.06"
BPS Ohrenberger Elementary,Lunch Hour Monitors,2115,"$8,748.06"
Parks Department,Gardener,2126,"$47,493.43"
BPS English High,Asst Headmaster,2124,"$101,043.33"
Boston Police Department,Head Clerk & Secretary,2132,"$48,954.71"
BPS Orchard Gardens K-8 Pilot,Teacher,2121,"$60,411.37"
Office of Streets,Management Analyst(Pwd),2132,"$113,451.81"
Public Works Department,Maint Mech(LightSvcRpr)(Pwd)##,2122,"$43,388.04"
Boston Police Department,Police Offc Mobile Offc 2$6,2124,"$77,318.58"
BPS Dever Elementary,Paraprofessional,2127,"$19,808.12"
Boston Public Library,Digital Projects Librarian II,2130,"$63,105.48"
Dudley St. Neighborhood School,Teacher,2143,"$27,694.50"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl (ASD/DPU),2132,"$113,451.83"
Consumer Affairs & Licensing,Licensing Investigator II,2131,"$42,654.73"
WREC: Urban Science Academy,Teacher,2130,"$74,606.87"
Boston Fire Department,Prin Storekeeper,2124,"$31,127.15"
Chief of Staff,Manager (C) (non-ac),2122,"$91,008.79"
Boston Fire Department,Fire Lieutenant Administration,2127,"$138,673.38"
BPS Adams Elementary,Teacher,2129,"$99,387.91"
BPS Boston Comm Leadership Ac,Paraprofessional,2121,"$38,435.60"
BPS School Safety Service,Sergeant-Bps Police,2132,"$52,026.24"
Boston Fire Department,Fire Lieutenant,2128,"$127,547.44"
Boston Fire Department,FireFighter(ScubaDiver)-Tech,2132,"$113,656.33"
Treasury-Collecting Division,Head Admin Clerk,2125,"$53,238.78"
Treasury-Collecting Division,Teller,2125,"$52,641.33"
Boston Police Department,Police Clerk And Typist,2119,"$46,817.70"
BPS Facility Management,Jr Custodian,2120,"$51,476.13"
ASD Office of Budget Mangmnt,Admin Secretary,2135,"$56,921.78"
BPS Special Education,ABA Specialist (BTU),2119,"$51,953.89"
BPS Manning Elementary,Principal Elementary,2118,"$129,684.17"
Elderly Commission,Driver,2116,"$7,200.70"
BPS McCormack Middle,Teacher,2128,"$90,339.66"
Dudley St. Neighborhood School,Manager (D) (non-ac),2136,"$111,907.12"
Tobin K-8,Teacher,2125,"$57,619.29"
Mayor's Office,Special Assistant,2136,"$57,115.41"
Public Works Department,Spec Hvy Meo,2121,"$48,418.43"
ASD Purchasing Division,Admin Anl,2124,"$46,907.55"
BPS Brighton High,Teacher,2130,"$103,346.18"
Boston Retirement System,Admin Asst,2126,"$68,016.43"
Boston City Council,Admin Asst (Cc),2132,"$37,319.33"
BPS McKinley Middle,Paraprofessional,2126,"$38,089.95"
Parks Department,Landscape Designer (P&R),2136,"$101,594.45"
BPS Burke High,Community Field Coordinator,2121,"$51,360.87"
Public Works Department,Maint Mech(LightSvcRpr)(Pwd)##,2128,"$58,683.20"
BPS Special Education,One to One Para,2120,"$10,468.17"
BPS Boston Arts Academy,Teacher,2125,"$94,458.84"
"Kennedy, EM Health Academy",Teacher,2130,"$94,458.84"
BPS Harvard/Kent Elementary,Teacher,2128,"$104,733.21"
Eliot K-8,Teacher,2125,"$99,332.74"
Auditing Department,Prin Admin Asst,2135,"$113,451.81"
ASD Office of Budget Mangmnt,Management Analyst (Obpe),2130,"$81,308.33"
Lyon Pilot High 9-12,Paraprofessional,2134,"$38,042.09"
BPS McKinley Middle,Guidance Advisor(1),2124,"$98,115.66"
BPS Fenway High,Social Worker/Coordinator,2136,"$92,271.01"
Green Academy,Teacher,2136,"$96,404.10"
Green Academy,Teacher,2134,"$94,524.03"
BPS School Safety Service,Officer-Bps Police,2118,"$47,513.82"
BPS Special Education,ABA Specialist (BTU),2139,"$26,152.87"
Boston Police Department,Liaison Agent (BPD),2132,"$48,683.99"
BPS New Mission Pilot,Teacher,2125,"$24,794.69"
Chief Financial Officer,Deputy Chief Financial Officer,2131,"$143,268.81"
Parks Department,Park Ranger I (Auxiliary),2131,"$29,264.55"
BPS Alternative Education HS,Teacher,2132,"$102,051.14"
Curley K-8,Teacher,2145,"$91,318.49"
Quincy Upper School,Teacher,2144,"$103,492.35"
Eliot K-8,Teacher,2140,"$99,776.11"
Dudley St. Neighborhood School,Teacher,2132,"$91,838.22"
Dudley St. Neighborhood School,Manager (D) (non-ac),2124,"$101,677.77"
Boston Public Library,Sr Clerk,2127,"$48,802.49"
Boston Cntr - Youth & Families,Staff Asst II,2132,"$64,944.63"
BPS Mozart Elementary,Teacher,2136,"$100,821.68"
ASD Purchasing Division,Asst Purchasing Agent,2132,"$94,081.66"
BPS O'Bryant School,Cluster Substitute,2139,"$27,285.32"
Inspectional Services Dept,Wire Inspector,2131,"$81,171.58"
Eliot K-8,Teacher,2129,"$98,829.91"
Public Works Department,Sanitation Insp##,2121,"$49,119.83"
Quincy Upper School,Teacher,2130,"$87,860.33"
BPS Special Education,Teacher,2141,"$42,976.72"
UP Academy Dorchester,Teacher,2130,"$35,825.59"
Haley Pilot,Teacher,2124,"$70,582.28"
BPS Harvard/Kent Elementary,Teacher,2121,"$86,756.27"
BPS Kenny Elementary,Principal Elementary,2138,"$128,434.09"
BPS Holmes Elementary,Paraprofessional,2121,"$33,647.19"
BPS Latin Academy,Guidance Counselor(1),2125,"$96,544.90"
Frederick Pilot Middle,Teacher,2135,"$88,269.99"
BPS McKinley Middle,Guidance Advisor(1),2135,"$79,556.89"
BPS Charlestown High,Community Field Coordinator,2144,"$61,356.52"
BPS Adams Elementary,Paraprofessional,2124,"$45,081.13"
BPS Business Service,BPS Worker's Comp Job Class,2128,
Teaching & Learning,Sen Prog Director (Basas 11B),2131,"$112,245.95"
BPS Trotter Elementary,Teacher,2134,"$68,260.20"
Treasury-Collecting Division,Dep Collector,2128,"$48,840.58"
BPS Murphy Elementary,Teacher,2143,"$68,360.03"
BPS Otis Elementary,Teacher,2128,"$69,694.97"
Boston Public Library,Programs & Comm Outreach Libr,2124,"$70,267.11"
BPS Fenway High,Teacher,2135,"$94,365.07"
BPS Winthrop Elementary,Lunch Hour Monitors,2121,"$11,425.79"
Public Works Department,Supv-Highway Maint (Pwd),2124,"$61,168.51"
Frederick Pilot Middle,Principal Middle,2124,"$128,434.09"
BPS Trotter Elementary,Nurse,2125,"$93,578.62"
Boston Fire Department,MtrEquipRpprClassIIBPDFleetBFD,2132,"$66,144.90"
BPS Mason Elementary,Teacher,2130,"$73,972.39"
Curley K-8,Part-Time Cafeteria Attendant,2115,"$8,405.52"
BPS Guild Elementary,Teacher,2128,"$94,325.11"
Boston Police Department,DataProgrmming&ApplicationTech,2124,"$74,840.20"
BPS Sumner Elementary,Social Worker/Coordinator,2130,"$79,564.97"
BPS East Boston High,Staff Asst (B),2130,"$49,910.38"
Boston Police Department,Police Clerk And Typist,2122,"$46,817.68"
Boston Police Department,Sr Programmer,2132,"$64,007.36"
Boston Public Library,Asst Neighborhood Services Mgr,2128,"$84,418.74"
Margarita Muniz Academy,Teacher,2124,"$102,198.15"
BPS Kenny Elementary,Teacher,2127,"$89,009.71"
Elderly Commission,Adm Dir of Volunteer Programs,2121,"$57,400.05"
BPS Orchard Gardens K-8 Pilot,Community Field Coordinator,2119,"$49,577.42"
Early Learning Services,Coordinator 7,2121,"$77,513.09"
BPS Bradley Elementary,Teacher,2130,"$104,479.55"
Property Management,Security Supv (Prot Serv),2120,"$49,063.63"
Property Management,Security Offc (Prot Ser),2122,"$48,484.55"
Young Achievers K-8,Teacher,2125,"$63,084.80"
Parks Department,HvyMtrEquipReprprs(HMER/Parks),2131,"$51,299.50"
Assessing Department,Admin Asst,2118,"$48,176.33"
BPS Cl#10 Lee Academy,Lunch Hour Monitors,2130,"$8,748.06"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl,2118,"$6,823.40"
Traffic Division,Dispatcher,2121,"$7,545.63"
English Language Learn,Director (D) (non-ac),2122,"$109,783.60"
Boston Cntr - Youth & Families,Client Service Coordinator,2124,"$10,012.70"
Traffic Division,Trans Program Planner III,2131,"$81,308.32"
BPS Substitute Teachers/Nurs,Substitute Teacher,2135,"$4,824.99"
Property Management,MaintMechFrpr(PMD/GraffRemoval,2124,"$46,852.20"
Transportation-Parking Clerk,Admin Anl,2130,"$57,202.87"
Boston Public Library,Yth Programs Librarian III,2132,"$77,434.78"
UP Academy Holland,Teacher,2124,"$84,837.19"
Jackson/Mann K-8,Lunch Hour Monitors,2121,"$16,461.47"
Boston Police Department,Jr  Building Custodian,2125,"$43,972.55"
BPS Fenway High,Part-Time Cafeteria Attendant,2136,"$23,586.34"
Boston Public Library,Reference Librarian I,2119,"$63,759.29"
BPS School Safety Service,Officer-Bps Police,2125,"$50,982.76"
Office of Economic Development,Prin Research Analyst,2115,"$60,266.49"
BPS Channing Elementary,Teacher,2121,"$93,026.40"
Boston Police Department,Police Offc Mobile Offc 2$6,2116,"$84,250.19"
Mission Hill K-8,Lunch Hour Monitors,2120,"$8,748.06"
Food & Nutrition Svc,Substitute Cafeteria Attendant,2116,"$3,088.25"
Mildred Avenue K-8,Teacher,2119,"$44,801.54"
BPS Manning Elementary,Paraprofessional,2124,"$36,939.69"
Hernandez K-8,Teacher,2135,"$88,203.31"
Boston Police Department,Dep Chief Staff,2135,"$81,270.53"
BPS Transportation,Hot Line Worker HE,2125,"$27,948.46"
BPS Burke High,Teacher,2124,"$89,037.75"
"Kennedy, EM Health Academy",Student Dev Counselor (1),2122,"$102,991.13"
BPS Horace Mann,Manager (D),2136,"$75,415.82"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2128,"$54,592.35"
BPS Community Academy,Sen Specialist (C),2121,"$78,454.29"
BPS Transportation,Manager (C) (non-ac),2131,"$55,119.88"
Parks Department,Exec Sec (Parks & Recreation),2121,"$97,647.05"
BPS Athletics,Coach (NonTPP),2130,"$3,000.00"
Boston Collaborative High Sch,Teacher,2121,"$71,638.47"
BPS Guild Elementary,Nurse,2128,"$87,491.14"
Boston Police Department,Criminalist III,2131,"$86,227.06"
Baldwin ELC,Surround Care Paraprofessional,2136,"$37,688.01"
BPS Charlestown High,Community Field Coordinator,2119,"$80,646.43"
Student Support Svc,Sum Sch - BTU Prof,2118,"$6,465.00"
BPS Blackstone Elementary,Teacher,2139,"$88,892.72"
Young Achievers K-8,Lunch Hour Monitors,2119,"$8,761.88"
BPS Substitute Teachers/Nurs,Substitute Nurse,2131,"$25,727.76"
BPS McKinley Middle,Asst Program Director (7),2139,"$108,020.41"
Boston Police Department,Criminalist II,2132,"$76,929.98"
Election Division,Member-Bd Of Election,2115,"$47,277.66"
Parks Department,Maint Mech (Welder)##,2131,"$42,525.48"
BPS Blackstone Elementary,Cluster Substitute,2136,"$31,149.60"
BPS Mather Elementary,Lunch Hour Monitors,2125,"$16,410.07"
Higginson/Lewis K-8,Lunch Hour Monitors,2122,"$8,665.14"
BPS Welcome Services,Hot Line Worker,2126,"$3,152.68"
Mattapan Early Elementary,Teacher,2124,"$66,544.67"
BPS McKinley Middle,Teacher,2120,"$80,255.82"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2127,"$26,586.84"
Unified Student Svc,Coordinator (C),2131,"$37,611.40"
BPS Sumner Elementary,Lunch Hour Monitors,2131,"$8,748.06"
Green Academy,Guidance Counselor(1),2136,"$37,677.13"
Boston Cntr - Youth & Families,Building Asst,2130,"$11,054.35"
Boston Cntr - Youth & Families,Lifeguard II,2136,"$40,091.74"
Parks Department,Summer Youth Worker,2129,$671.63
Public Works Department,Admin Secretary,2127,"$48,484.28"
Boston Public Library,President,2118,"$189,999.94"
BPS South Boston HS - Excel,Teacher,2127,"$90,346.43"
Tech Boston Academy,Teacher,2129,"$95,999.41"
BPS New Mission Pilot,Teacher,2122,"$89,403.68"
BPS Harvard/Kent Elementary,Teacher,2125,"$101,770.36"
BPS Boston Evening Academy,Teacher,2143,"$99,909.00"
BPS High School Renewal,Manager (D) (non-ac),2124,"$98,081.56"
BPS Ohrenberger Elementary,Teacher,2136,"$89,714.15"
BPS Blackstone Elementary,Teacher,2122,"$93,459.47"
Research Assess & Eval,Analyst (C),2131,"$96,700.48"
BPS Madison Park High,Program Director (Basas 9A),2119,
BPS Mendell Elementary,Teacher,2140,"$93,740.84"
BPS Tynan Elementary,Teacher,2119,"$92,135.85"
BPS Harvard/Kent Elementary,Paraprofessional,2121,"$50,119.59"
Haley Pilot,Teacher,2118,"$89,293.70"
Lyon Pilot High 9-12,Specialist (BTU),2132,"$105,108.29"
BPS Bradley Elementary,Principal Elementary,2128,"$123,759.69"
BPS Mather Elementary,Principal Elementary,2122,"$129,230.22"
BPS English High,Teacher,2136,"$86,278.23"
BPS Mason Elementary,Teacher,2135,"$89,559.86"
BPS Brighton High,Social Worker/Coordinator,2136,"$29,987.89"
BPS Otis Elementary,Teacher,2135,"$89,317.65"
BPS Hennigan Elementary,Teacher,2119,"$92,903.31"
BPS Ohrenberger Elementary,Principal Elementary,2131,"$129,234.11"
BPS Charlestown High,Coord-Manager (B),2145,"$86,470.98"
BPS Athletics,Coach (NonTPP),2129,"$12,220.00"
Info & Instr Technology,Specialist (BTU),2144,"$107,321.97"
Edison K-8,Teacher,2144,"$99,116.20"
BPS Snowden International Hi,Teacher,2135,"$84,630.33"
BPS Chittick Elementary,Teacher,2124,"$93,701.54"
Auditing Department,Head Account Clerk,2127,"$38,021.77"
Kilmer K-8,Lead Satellite Attendant B,2135,"$15,505.89"
Kilmer K-8,Principal Middle,2118,"$102,671.99"
Treasury-Treasury Division,Exec Asst   (Treasury),2120,"$66,749.25"
English Language Learn,Specialist (BTU),2121,"$91,099.60"
Kilmer K-8,Specialist (BTU),2131,"$100,058.32"
Public Works Department,Sr Civil Engineer,2135,"$68,330.28"
Public Facilities Department,Project Manager (PFD),2136,"$77,181.44"
BPS Ellis Elementary,Teacher,2140,"$5,095.00"
Boston Fire Department,Exec Asst,2128,"$113,451.80"
BPS Substitute Teachers/Nurs,Substitute Nurse HE,2132,"$48,028.20"
BPS Community Academy,Headmaster,2121,"$123,759.69"
P. A. Shaw Elementary,Teacher,2130,"$31,927.60"
BPS O'Donnell Elementary,Lunch Hour Monitors,2121,"$8,830.98"
BPS O'Bryant School,Social Worker/Coordinator,2119,"$84,067.13"
BPS McKinley Middle,Guidance Advisor(1),2122,"$82,572.70"
Boston City Council,Office Manager (CC),2128,"$53,821.02"
HPEC: Com Acd Science & Health,Lead Satellite Attendant B,2121,"$12,952.27"
Inspectional Services Dept,Admin Secretary (Isd),2129,"$44,199.09"
